Date/Time,Cogeneration:ElectricitySurplusSold [J](Hourly),Cogeneration:ElectricityPurchased [J](Hourly),Photovoltaic:ElectricityProduced [J](Hourly) 
 11/07  02:00:00,0.0,2880126.88436582,0.0 
 11/07  03:00:00,0.0,2755703.07467913,0.0 
 11/07  04:00:00,0.0,2726174.62567311,0.0 
 11/07  05:00:00,0.0,3549199.06359773,0.0 
 11/07  06:00:00,0.0,5881672.78022322,0.0 
 11/07  07:00:00,0.0,7429287.5550514,195997.469126363 
 11/07  08:00:00,0.0,3280015.13039196,3083471.17949329 
 11/07  09:00:00,1447437.74325204,65570.3399700156,7343707.47693906 
 11/07  10:00:00,5277878.34838719,0.0,11122223.8435349 
 11/07  11:00:00,7708873.69184391,0.0,13821159.2333386 
 11/07  12:00:00,9035007.44833927,0.0,15274862.0344862 
 11/07  13:00:00,9041815.81841648,0.0,15474914.9480025 
 11/07  14:00:00,7363422.4896603,0.0,14136839.5265842 
 11/07  15:00:00,3625495.30191263,0.0,10643219.7961766 
 11/07  16:00:00,340025.311603548,612032.695301062,7115868.30440872 
 11/07  17:00:00,0.0,4852335.10284596,3185921.50608386 
 11/07  18:00:00,0.0,8192201.14576465,258089.53071021 
 11/07  19:00:00,0.0,8975266.13229983,0.0 
 11/07  20:00:00,0.0,8594181.42574234,0.0 
 11/07  21:00:00,0.0,7976696.4669787,0.0 
 11/07  22:00:00,0.0,6903814.42749698,0.0 
 11/07  23:00:00,0.0,5482100.42679861,0.0 
 11/07  24:00:00,0.0,4227959.42950006,0.0 
 11/08  01:00:00,0.0,3539784.02932869,0.0 
 11/08  02:00:00,0.0,4702990.25515126,0.0 
 11/08  03:00:00,0.0,5755101.98756373,0.0 
 11/08  04:00:00,0.0,6807774.60222018,0.0 
 11/08  05:00:00,0.0,7809667.99162122,0.0 
 11/08  06:00:00,0.0,9431712.78652849,0.0 
 11/08  07:00:00,0.0,10628655.9413573,170991.404231577 
 11/08  08:00:00,0.0,5902695.62946248,2761628.81883659 
 11/08  09:00:00,1115021.00120073,401454.689563243,6969813.57914031 
 11/08  10:00:00,4963268.27558601,0.0,10686997.6805437 
 11/08  11:00:00,7999971.09963841,0.0,13476870.3145091 
 11/08  12:00:00,9401574.79623258,0.0,14975319.9849748 
 11/08  13:00:00,9156642.57922305,0.0,15189059.6925683 
 11/08  14:00:00,7473214.42448814,0.0,13927794.9637057 
 11/08  15:00:00,4263159.50723353,0.0,11291497.5786521 
 11/08  16:00:00,537391.644085829,506685.224876093,7644992.09078979 
 11/08  17:00:00,0.0,4846555.04476436,3440624.23194634 
 11/08  18:00:00,0.0,8403776.36048722,244441.840765095 
 11/08  19:00:00,0.0,9189904.39989553,0.0 
 11/08  20:00:00,0.0,8844611.92835742,0.0 
 11/08  21:00:00,0.0,8194492.04868154,0.0 
 11/08  22:00:00,0.0,7039095.53510159,0.0 
 11/08  23:00:00,0.0,5482415.4321498,0.0 
 11/08  24:00:00,0.0,4227555.2265812,0.0 
 11/09  01:00:00,0.0,3225774.77983579,0.0 
 11/09  02:00:00,0.0,4127223.93898162,0.0 
 11/09  03:00:00,0.0,5268791.90552118,0.0 
 11/09  04:00:00,0.0,6174188.1513473,0.0 
 11/09  05:00:00,0.0,7491656.18232102,0.0 
 11/09  06:00:00,0.0,9062948.57101637,0.0 
 11/09  07:00:00,0.0,10240691.8211657,161845.358463604 
 11/09  08:00:00,0.0,6018888.723858,2649076.24309921 
 11/09  09:00:00,1095718.14344234,387973.136829679,6871882.65293423 
 11/09  10:00:00,4998649.09292508,0.0,10723212.1094888 
 11/09  11:00:00,7849059.95316812,0.0,13431090.0650069 
 11/09  12:00:00,8878967.86969507,0.0,14905949.3157481 
 11/09  13:00:00,8583379.32858193,0.0,14965196.6243591 
 11/09  14:00:00,6822978.23006057,0.0,13702663.8153743 
 11/09  15:00:00,3679668.56548651,0.0,11186593.0458951 
 11/09  16:00:00,247286.558354631,818057.209249868,7513212.60306594 
 11/09  17:00:00,0.0,5416220.5231844,3303797.70844598 
 11/09  18:00:00,0.0,8829576.69987238,220302.754432185 
 11/09  19:00:00,0.0,9526436.58453885,0.0 
 11/09  20:00:00,0.0,9153035.4759374,0.0 
 11/09  21:00:00,0.0,8495036.47582342,0.0 
 11/09  22:00:00,0.0,7330001.36288073,0.0 
 11/09  23:00:00,0.0,5509570.49504792,0.0 
 11/09  24:00:00,0.0,4227084.90660856,0.0 
 11/10  01:00:00,0.0,3224396.5602989,0.0 
 11/10  02:00:00,0.0,3099617.13434989,0.0 
 11/10  03:00:00,0.0,4278433.05983901,0.0 
 11/10  04:00:00,0.0,5232669.60939678,0.0 
 11/10  05:00:00,0.0,6434432.00662314,0.0 
 11/10  06:00:00,0.0,7974350.46190793,0.0 
 11/10  07:00:00,0.0,9098111.51374923,143598.108723776 
 11/10  08:00:00,0.0,5471697.62080884,2419979.42273904 
 11/10  09:00:00,321671.206153192,385293.844132191,6021416.51445033 
 11/10  10:00:00,2158764.22126011,0.0,7889373.66485817 
 11/10  11:00:00,6200215.85862474,0.0,11683010.4349074 
 11/10  12:00:00,8638485.82290657,0.0,14326670.7257342 
 11/10  13:00:00,8620339.07192673,0.0,14912176.6463187 
 11/10  14:00:00,6619156.17409452,0.0,13421014.2264939 
 11/10  15:00:00,3652430.47969381,0.0,11171020.5542187 
 11/10  16:00:00,254787.101777257,826702.413394528,7676280.19504636 
 11/10  17:00:00,0.0,5529324.8347094,3448347.07462597 
 11/10  18:00:00,0.0,8985231.15780159,238187.292558587 
 11/10  19:00:00,0.0,9777309.48462535,0.0 
 11/10  20:00:00,0.0,9388940.01432965,0.0 
 11/10  21:00:00,0.0,8726700.53078303,0.0 
 11/10  22:00:00,0.0,7755545.95460118,0.0 
 11/10  23:00:00,0.0,5922686.22403468,0.0 
 11/10  24:00:00,0.0,4241051.19245712,0.0 
 11/11  01:00:00,0.0,3287239.92374302,0.0 
 11/11  02:00:00,0.0,2925002.8353521,0.0 
 11/11  03:00:00,0.0,3553863.53473963,0.0 
 11/11  04:00:00,0.0,4715390.11060089,0.0 
 11/11  05:00:00,0.0,5800930.00985045,0.0 
 11/11  06:00:00,0.0,7494497.60632209,0.0 
 11/11  07:00:00,0.0,8879793.2306111,141692.139031167 
 11/11  08:00:00,0.0,5579305.74890055,2272523.46083496 
 11/11  09:00:00,156139.525029086,825218.253699795,5772435.99219969 
 11/11  10:00:00,2722610.04299723,0.0,8903685.50661804 
 11/11  11:00:00,5118352.44728273,0.0,11142521.3755014 
 11/11  12:00:00,4223124.39517245,0.0,10637165.1829259 
 11/11  13:00:00,5028832.94988503,0.0,11927264.9269511 
 11/11  14:00:00,2814682.33550161,0.0,9980207.95647864 
 11/11  15:00:00,405081.894858628,164873.718601791,7646033.13699295 
 11/11  16:00:00,0.0,2402433.36967095,5467939.30789576 
 11/11  17:00:00,0.0,6261643.95000489,2386881.98732371 
 11/11  18:00:00,0.0,9153665.06647237,204413.430657209 
 11/11  19:00:00,0.0,9928268.43581973,0.0 
 11/11  20:00:00,0.0,9613658.55788504,0.0 
 11/11  21:00:00,0.0,8908343.05945027,0.0 
 11/11  22:00:00,0.0,7757733.28331534,0.0 
 11/11  23:00:00,0.0,5861548.32770418,0.0 
 11/11  24:00:00,0.0,4380971.6598954,0.0 
 11/12  01:00:00,0.0,3287541.91120879,0.0 
 11/12  02:00:00,0.0,2925517.78059695,0.0 
 11/12  03:00:00,0.0,3244044.99966847,0.0 
 11/12  04:00:00,0.0,4187911.20772268,0.0 
 11/12  05:00:00,0.0,5525024.2442349,0.0 
 11/12  06:00:00,0.0,7346026.2355094,0.0 
 11/12  07:00:00,0.0,9202678.55025567,0.0 
 11/12  08:00:00,0.0,5664155.22434262,2119417.0890638 
 11/12  09:00:00,369417.363549346,665621.990582823,6098644.98505094 
 11/12  10:00:00,3841199.21961273,0.0,10048164.100622 
 11/12  11:00:00,6033688.50805849,0.0,12781994.4379141 
 11/12  12:00:00,6523273.02339188,0.0,13686957.5513388 
 11/12  13:00:00,6403476.18882056,0.0,13866980.0853941 
 11/12  14:00:00,4687541.72362082,0.0,12649063.5217713 
 11/12  15:00:00,1845125.80679651,0.0,10361016.8902905 
 11/12  16:00:00,0.0,2335164.14717277,6674216.57328246 
 11/12  17:00:00,0.0,6949280.06396613,2712317.83598883 
 11/12  18:00:00,0.0,9979686.0585608,183591.500206305 
 11/12  19:00:00,0.0,10676474.8916867,0.0 
 11/12  20:00:00,0.0,10278603.4058678,0.0 
 11/12  21:00:00,0.0,9499433.7790593,0.0 
 11/12  22:00:00,0.0,8297862.36200219,0.0 
 11/12  23:00:00,0.0,6349478.78158822,0.0 
 11/12  24:00:00,0.0,4569473.7940111,0.0 
 11/13  01:00:00,0.0,3220829.64626489,0.0 
 11/13  02:00:00,0.0,2881767.39365533,0.0 
 11/13  03:00:00,0.0,2756551.78907612,0.0 
 11/13  04:00:00,0.0,2725095.29770338,0.0 
 11/13  05:00:00,0.0,3056951.202914,0.0 
 11/13  06:00:00,0.0,4143555.90556073,0.0 
 11/13  07:00:00,0.0,5524986.29014956,0.0 
 11/13  08:00:00,0.0,3804333.98726211,2455863.2779761 
 11/13  09:00:00,367520.751500017,311360.160303097,6396065.05522806 
 11/13  10:00:00,3089733.68742712,0.0,9982799.26822131 
 11/13  11:00:00,5539901.0813778,0.0,12558353.1020957 
 11/13  12:00:00,6571074.517945,0.0,13690991.2170081 
 11/13  13:00:00,6443703.18731805,0.0,13769599.2093527 
 11/13  14:00:00,4768877.4571641,0.0,12425582.5094349 
 11/13  15:00:00,2027358.71780877,0.0,9994070.86568927 
 11/13  16:00:00,0.0,1826148.93074708,6430988.55547452 
 11/13  17:00:00,0.0,5893690.47859322,3010273.87499548 
 11/13  18:00:00,0.0,9066526.35629231,203978.543022679 
 11/13  19:00:00,0.0,9775272.80595683,0.0 
 11/13  20:00:00,0.0,9387426.24515044,0.0 
 11/13  21:00:00,0.0,8733095.30945914,0.0 
 11/13  22:00:00,0.0,7516385.28300808,0.0 
 11/13  23:00:00,0.0,5653476.40530259,0.0 
 11/13  24:00:00,0.0,4229962.91203613,0.0 
 11/14  01:00:00,0.0,3224312.86998805,0.0 
 11/14  02:00:00,0.0,2886310.43407035,0.0 
 11/14  03:00:00,0.0,2778985.84825452,0.0 
 11/14  04:00:00,0.0,3546530.64149743,0.0 
 11/14  05:00:00,0.0,4469439.24248434,0.0 
 11/14  06:00:00,0.0,6036651.99777596,0.0 
 11/14  07:00:00,0.0,7759067.23728473,0.0 
 11/14  08:00:00,0.0,4553356.54522505,2243901.36416419 
 11/14  09:00:00,727328.262802903,311828.007407822,6401816.63945088 
 11/14  10:00:00,4429337.53763214,0.0,10166251.3393436 
 11/14  11:00:00,7081175.58967961,0.0,12986703.0577999 
 11/14  12:00:00,8008059.78214031,0.0,14285125.2004453 
 11/14  13:00:00,6915387.95396573,0.0,13382098.1057563 
 11/14  14:00:00,4671813.49180016,0.0,11384601.22871 
 11/14  15:00:00,2122980.10729304,10298.5938370711,9109287.59328138 
 11/14  16:00:00,0.0,2946495.11947951,3985920.6051234 
 11/14  17:00:00,0.0,5806023.55157125,2096057.65915242 
 11/14  18:00:00,0.0,8685547.48293454,170686.175151563 
 11/14  19:00:00,0.0,9545219.92466532,0.0 
 11/14  20:00:00,0.0,9214785.65219128,0.0 
 11/14  21:00:00,0.0,8604510.90761103,0.0 
 11/14  22:00:00,0.0,7593765.24667123,0.0 
 11/14  23:00:00,0.0,5849269.9210772,0.0 
 11/14  24:00:00,0.0,4270465.74684484,0.0 
 11/15  01:00:00,0.0,3222300.8886431,0.0 
 11/15  02:00:00,0.0,2883069.46185103,0.0 
 11/15  03:00:00,0.0,2757249.47701823,0.0 
 11/15  04:00:00,0.0,2726075.63540045,0.0 
 11/15  05:00:00,0.0,3058483.06681768,0.0 
 11/15  06:00:00,0.0,4148483.88919236,0.0 
 11/15  07:00:00,0.0,5884446.61366146,0.0 
 11/15  08:00:00,0.0,4531742.98403808,1757474.21150225 
 11/15  09:00:00,210011.433732812,733187.120318003,5465134.40086074 
 11/15  10:00:00,3229757.0996107,0.0,9103033.74029272 
 11/15  11:00:00,5885039.2425543,0.0,12379297.8090221 
 11/15  12:00:00,6196873.80306379,0.0,13004030.6959906 
 11/15  13:00:00,4896345.3854454,0.0,11810131.0914882 
 11/15  14:00:00,3858724.20931857,0.0,11217603.032641 
 11/15  15:00:00,1754336.39614939,0.0,9582561.83122667 
 11/15  16:00:00,0.0,2276509.99282514,5725385.19440901 
 11/15  17:00:00,0.0,6893966.76171948,1292600.04049824 
 11/15  18:00:00,0.0,9171531.56822232,88217.1653063368 
 11/15  19:00:00,0.0,10095939.733011,0.0 
 11/15  20:00:00,0.0,9801873.47842898,0.0 
 11/15  21:00:00,0.0,9171085.27317749,0.0 
 11/15  22:00:00,0.0,8046136.750756,0.0 
 11/15  23:00:00,0.0,6267264.7353489,0.0 
 11/15  24:00:00,0.0,4601377.76913287,0.0 
 11/16  01:00:00,0.0,3259356.14788172,0.0 
 11/16  02:00:00,0.0,2882013.23730199,0.0 
 11/16  03:00:00,0.0,2755856.00864443,0.0 
 11/16  04:00:00,0.0,2724292.92593861,0.0 
 11/16  05:00:00,0.0,3056430.11085038,0.0 
 11/16  06:00:00,0.0,4148272.49625175,0.0 
 11/16  07:00:00,0.0,5534415.63231608,0.0 
 11/16  08:00:00,0.0,4665290.11482952,1607147.42948088 
 11/16  09:00:00,22892.4870736256,838501.700177626,5174462.65372074 
 11/16  10:00:00,1063711.94374423,0.0,6836475.68431189 
 11/16  11:00:00,1459119.5816263,0.0,7443443.42032752 
 11/16  12:00:00,2834929.7942626,0.0,9129369.96509568 
 11/16  13:00:00,4032219.73219175,0.0,10563201.8833312 
 11/16  14:00:00,3218379.67335489,0.0,10040267.7852137 
 11/16  15:00:00,494991.713002178,182269.62374232,7136035.13880288 
 11/16  16:00:00,0.0,2526852.27341605,4528702.68413095 
 11/16  17:00:00,0.0,6363257.15697031,1347177.5137899 
 11/16  18:00:00,0.0,8786168.0613254,125896.697110347 
 11/16  19:00:00,0.0,9759143.20006706,0.0 
 11/16  20:00:00,0.0,9515117.50498554,0.0 
 11/16  21:00:00,0.0,8962084.93870137,0.0 
 11/16  22:00:00,0.0,7886980.63902165,0.0 
 11/16  23:00:00,0.0,6135889.13172696,0.0 
 11/16  24:00:00,0.0,4535566.96576734,0.0 
 11/17  01:00:00,0.0,3240244.86298848,0.0 
 11/17  02:00:00,0.0,2882923.12547446,0.0 
 11/17  03:00:00,0.0,2757357.21444989,0.0 
 11/17  04:00:00,0.0,2726120.86773759,0.0 
 11/17  05:00:00,0.0,3057874.71648789,0.0 
 11/17  06:00:00,0.0,4149441.96096431,0.0 
 11/17  07:00:00,0.0,5536800.20782622,0.0 
 11/17  08:00:00,0.0,4875285.43342989,1399983.6532777 
 11/17  09:00:00,9062.75991197171,891668.531979079,5109045.32320186 
 11/17  10:00:00,734772.999366031,0.0,6762906.31141861 
 11/17  11:00:00,692757.439786596,22441.9330774586,6872698.40717754 
 11/17  12:00:00,0.0,1118529.48783528,4805397.29347455 
 11/17  13:00:00,0.0,2062159.66795275,3670529.41218399 
 11/17  14:00:00,0.0,2471699.69483892,3254886.59381904 
 11/17  15:00:00,0.0,2593633.09929265,3216255.32304144 
 11/17  16:00:00,0.0,4021921.20359225,2042026.63912939 
 11/17  17:00:00,0.0,6035692.23877941,1045393.14421768 
 11/17  18:00:00,0.0,8320033.29820281,111829.86108965 
 11/17  19:00:00,0.0,9374956.34942773,0.0 
 11/17  20:00:00,0.0,9240521.93592124,0.0 
 11/17  21:00:00,0.0,8871090.55713388,0.0 
 11/17  22:00:00,0.0,8009472.42530005,0.0 
 11/17  23:00:00,0.0,6328078.99498528,0.0 
 11/17  24:00:00,0.0,4795080.66155914,0.0 
 11/18  01:00:00,0.0,3659069.10612991,0.0 
 11/18  02:00:00,0.0,3152047.60875225,0.0 
 11/18  03:00:00,0.0,2874960.68506631,0.0 
 11/18  04:00:00,0.0,2748881.55660957,0.0 
 11/18  05:00:00,0.0,3096677.50944058,0.0 
 11/18  06:00:00,0.0,4247909.68949304,0.0 
 11/18  07:00:00,0.0,5770092.70395919,0.0 
 11/18  08:00:00,0.0,6013757.77846827,597964.190015589 
 11/18  09:00:00,0.0,4693246.6691662,1715424.98607117 
 11/18  10:00:00,0.0,2692272.06571312,3803501.64874099 
 11/18  11:00:00,0.0,2952392.72328268,3539025.39045587 
 11/18  12:00:00,0.0,2258925.31604596,4309450.30436158 
 11/18  13:00:00,1188986.52953226,0.0,8462095.45044303 
 11/18  14:00:00,1343136.97231464,0.0,8659611.79071629 
 11/18  15:00:00,16024.3524423732,1161963.55993619,6081751.40756512 
 11/18  16:00:00,0.0,3976939.81758063,3398871.72863993 
 11/18  17:00:00,0.0,6717105.72841237,1461188.89844304 
 11/18  18:00:00,0.0,9170030.99717471,131257.971706226 
 11/18  19:00:00,0.0,10094442.6345871,0.0 
 11/18  20:00:00,0.0,9763305.80415302,0.0 
 11/18  21:00:00,0.0,9110120.96983732,0.0 
 11/18  22:00:00,0.0,8064771.0597559,0.0 
 11/18  23:00:00,0.0,6317136.67098205,0.0 
 11/18  24:00:00,0.0,4554417.00374821,0.0 
 11/19  01:00:00,0.0,3288664.91750436,0.0 
 11/19  02:00:00,0.0,2923212.77739997,0.0 
 11/19  03:00:00,0.0,2784061.81270719,0.0 
 11/19  04:00:00,0.0,2750166.44121786,0.0 
 11/19  05:00:00,0.0,3104892.72156467,0.0 
 11/19  06:00:00,0.0,4561911.29748854,0.0 
 11/19  07:00:00,0.0,6361401.89447751,0.0 
 11/19  08:00:00,0.0,5136346.02257757,1502749.74492814 
 11/19  09:00:00,247.470512678686,1366450.31615878,5050498.16808783 
 11/19  10:00:00,1871757.14404834,0.0,8237447.318309 
 11/19  11:00:00,2922454.19593513,0.0,9823425.20389455 
 11/19  12:00:00,4610890.32735698,0.0,11843897.9485289 
 11/19  13:00:00,4237284.7910766,0.0,11544486.2348188 
 11/19  14:00:00,3762514.44205796,0.0,11458550.42494 
 11/19  15:00:00,1442931.12606531,0.0,9451052.10948987 
 11/19  16:00:00,0.0,2144303.81756483,6194741.56195936 
 11/19  17:00:00,0.0,6415355.82143058,2429281.31684872 
 11/19  18:00:00,0.0,9303767.01111295,148308.16882114 
 11/19  19:00:00,0.0,10166347.8336999,0.0 
 11/19  20:00:00,0.0,9876596.67768474,0.0 
 11/19  21:00:00,0.0,9265473.7362911,0.0 
 11/19  22:00:00,0.0,8132361.28825737,0.0 
 11/19  23:00:00,0.0,6199561.73942538,0.0 
 11/19  24:00:00,0.0,4427929.55338264,0.0 
 11/20  01:00:00,0.0,3225256.53315623,0.0 
 11/20  02:00:00,0.0,2885764.27406862,0.0 
 11/20  03:00:00,0.0,2760393.61077641,0.0 
 11/20  04:00:00,0.0,2820879.0281156,0.0 
 11/20  05:00:00,0.0,3806952.90163777,0.0 
 11/20  06:00:00,0.0,5463611.21172859,0.0 
 11/20  07:00:00,0.0,7279518.38092596,0.0 
 11/20  08:00:00,0.0,5139046.49168149,1600228.08385404 
 11/20  09:00:00,173960.881230995,898811.150256342,5279935.91797757 
 11/20  10:00:00,3183045.1306448,0.0,8953531.74157233 
 11/20  11:00:00,5308165.08091622,0.0,11653038.3647819 
 11/20  12:00:00,6425828.50835799,0.0,13215226.552737 
 11/20  13:00:00,6317473.7055593,0.0,13446990.2731653 
 11/20  14:00:00,4734587.80677495,0.0,12254674.8841045 
 11/20  15:00:00,1869797.59847311,0.0,9813942.38996978 
 11/20  16:00:00,0.0,2095510.58176156,6275551.04411111 
 11/20  17:00:00,0.0,6435163.41331026,2464433.24459917 
 11/20  18:00:00,0.0,9322778.69070071,145452.618634074 
 11/20  19:00:00,0.0,10179027.5858997,0.0 
 11/20  20:00:00,0.0,9821973.17469759,0.0 
 11/20  21:00:00,0.0,9142404.23768808,0.0 
 11/20  22:00:00,0.0,7990701.54124493,0.0 
 11/20  23:00:00,0.0,6117420.72563893,0.0 
 11/20  24:00:00,0.0,4422350.66891481,0.0 
 11/21  01:00:00,0.0,3225055.82812722,0.0 
 11/21  02:00:00,0.0,2885542.3165769,0.0 
 11/21  03:00:00,0.0,2759672.97398765,0.0 
 11/21  04:00:00,0.0,2729112.28490577,0.0 
 11/21  05:00:00,0.0,3347755.67501098,0.0 
 11/21  06:00:00,0.0,4837301.88053488,0.0 
 11/21  07:00:00,0.0,6596451.203512,0.0 
 11/21  08:00:00,0.0,4445483.12200824,1928672.10797813 
 11/21  09:00:00,437324.328158691,550195.554595603,5893253.01481776 
 11/21  10:00:00,3420500.22850175,0.0,9537256.93205652 
 11/21  11:00:00,5473319.6823347,0.0,12203740.0958626 
 11/21  12:00:00,6662436.93240543,0.0,13670159.796832 
 11/21  13:00:00,6609104.95070884,0.0,13875267.9037597 
 11/21  14:00:00,5078927.50864533,0.0,12726365.1500873 
 11/21  15:00:00,2247349.84163583,0.0,10351098.7980122 
 11/21  16:00:00,0.0,1655365.58383764,6907507.56324566 
 11/21  17:00:00,0.0,6226380.45556985,2958603.41219082 
 11/21  18:00:00,0.0,9316680.46549264,176933.082615343 
 11/21  19:00:00,0.0,10076069.7221228,0.0 
 11/21  20:00:00,0.0,9704285.24650489,0.0 
 11/21  21:00:00,0.0,9047959.16048092,0.0 
 11/21  22:00:00,0.0,7959292.77351864,0.0 
 11/21  23:00:00,0.0,6095304.17175562,0.0 
 11/21  24:00:00,0.0,4340106.50430848,0.0 
 11/22  01:00:00,0.0,3225798.25296858,0.0 
 11/22  02:00:00,0.0,2885796.00362189,0.0 
 11/22  03:00:00,0.0,2760569.27688034,0.0 
 11/22  04:00:00,0.0,2885587.20724514,0.0 
 11/22  05:00:00,0.0,3886514.13133837,0.0 
 11/22  06:00:00,0.0,5424529.56698091,0.0 
 11/22  07:00:00,0.0,7139746.91358312,0.0 
 11/22  08:00:00,0.0,4570724.25374228,1911218.96729593 
 11/22  09:00:00,359850.297563129,557210.931622135,5812416.6921445 
 11/22  10:00:00,3315199.81399509,0.0,9147815.21517262 
 11/22  11:00:00,5828423.71222793,0.0,12065732.2155732 
 11/22  12:00:00,7144364.311309,0.0,13620397.4267841 
 11/22  13:00:00,7138215.64978983,0.0,13874478.0103336 
 11/22  14:00:00,5794804.75266085,0.0,12864273.1065542 
 11/22  15:00:00,3048225.36800549,0.0,10445629.1400366 
 11/22  16:00:00,145931.307283062,943082.333317971,6954677.30166952 
 11/22  17:00:00,0.0,5366756.87678957,2971233.93527385 
 11/22  18:00:00,0.0,8499903.58295588,176311.982504026 
 11/22  19:00:00,0.0,9197828.56438565,0.0 
 11/22  20:00:00,0.0,8846462.75520664,0.0 
 11/22  21:00:00,0.0,8222183.31621346,0.0 
 11/22  22:00:00,0.0,7141563.97014703,0.0 
 11/22  23:00:00,0.0,5503654.58849496,0.0 
 11/22  24:00:00,0.0,4241769.82146642,0.0 
 11/23  01:00:00,0.0,3231705.90026681,0.0 
 11/23  02:00:00,0.0,2891400.27869454,0.0 
 11/23  03:00:00,0.0,3582593.71724571,0.0 
 11/23  04:00:00,0.0,4903396.77571017,0.0 
 11/23  05:00:00,0.0,6284523.51413243,0.0 
 11/23  06:00:00,0.0,7798025.33763788,0.0 
 11/23  07:00:00,0.0,9489159.40845087,0.0 
 11/23  08:00:00,0.0,6430657.28432291,1936733.9545961 
 11/23  09:00:00,512172.765826962,627683.94748846,6043971.06009265 
 11/23  10:00:00,3993414.31236033,0.0,9758334.51336331 
 11/23  11:00:00,6888351.47941823,0.0,12496640.258924 
 11/23  12:00:00,8067074.15769467,0.0,14072387.3009045 
 11/23  13:00:00,7967580.08313899,0.0,14247344.433351 
 11/23  14:00:00,6443322.81653163,0.0,13084035.6127908 
 11/23  15:00:00,3571949.40348546,0.0,10677075.3170804 
 11/23  16:00:00,261835.737002669,773592.474308812,7126929.72819432 
 11/23  17:00:00,0.0,5281030.97378069,3035432.54088463 
 11/23  18:00:00,0.0,8451605.71875765,179884.900163174 
 11/23  19:00:00,0.0,9193400.19717895,0.0 
 11/23  20:00:00,0.0,8914678.96867103,0.0 
 11/23  21:00:00,0.0,8307074.8229886,0.0 
 11/23  22:00:00,0.0,7191252.12842781,0.0 
 11/23  23:00:00,0.0,5504781.18211976,0.0 
 11/23  24:00:00,0.0,4241670.64746228,0.0 
 11/24  01:00:00,0.0,3230802.25068781,0.0 
 11/24  02:00:00,0.0,3255335.27541318,0.0 
 11/24  03:00:00,0.0,4686460.65489702,0.0 
 11/24  04:00:00,0.0,5984141.72552442,0.0 
 11/24  05:00:00,0.0,6973879.11104448,0.0 
 11/24  06:00:00,0.0,8461613.0704662,0.0 
 11/24  07:00:00,0.0,10181025.6997722,0.0 
 11/24  08:00:00,0.0,6798479.83930144,1999184.57194008 
 11/24  09:00:00,562245.476962016,632384.369885766,6124132.12472887 
 11/24  10:00:00,4114881.05577321,0.0,9882170.76324311 
 11/24  11:00:00,7166476.69997846,0.0,12699149.286012 
 11/24  12:00:00,8359198.49484831,0.0,14140195.8887235 
 11/24  13:00:00,8172997.58621679,0.0,14257542.0785889 
 11/24  14:00:00,6631482.80293315,0.0,13115944.5327698 
 11/24  15:00:00,3740031.93330273,0.0,10699554.0425295 
 11/24  16:00:00,367381.70261252,667793.866624887,7196042.7963241 
 11/24  17:00:00,0.0,5040435.47724716,3087655.11842435 
 11/24  18:00:00,0.0,8306777.71951861,184673.898997444 
 11/24  19:00:00,0.0,9045253.1344965,0.0 
 11/24  20:00:00,0.0,8660552.27139821,0.0 
 11/24  21:00:00,0.0,8042518.84725102,0.0 
 11/24  22:00:00,0.0,6958604.93526802,0.0 
 11/24  23:00:00,0.0,5506884.76167115,0.0 
 11/24  24:00:00,0.0,4244267.6297891,0.0 
 11/25  01:00:00,0.0,3638772.91804388,0.0 
 11/25  02:00:00,0.0,4788846.32840511,0.0 
 11/25  03:00:00,0.0,5514763.75583797,0.0 
 11/25  04:00:00,0.0,6481708.10569486,0.0 
 11/25  05:00:00,0.0,7500990.31307484,0.0 
 11/25  06:00:00,0.0,9144966.21498042,0.0 
 11/25  07:00:00,0.0,11058634.8778255,0.0 
 11/25  08:00:00,0.0,8611736.7458181,1514041.94504508 
